titles,original price,discount price,urls
SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split ...,"₹81,990","₹50,999",https://www.flipkart.com/samsung-convertible-5-in-1-cooling-2023-model-2-ton-3-star-split-inverter-ac-wi-fi-connect-white/p/itm549ce8efa1f27?pid=ACNGHRDQMBEJ7UY9&lid=LSTACNGHRDQMBEJ7UY90VHJIW&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_412a9c93-3635-4972-9939-6b65f71d98ce_14_4CU5VKI8BXVQ_MC.ACNGHRDQMBEJ7UY9&ppt=None&ppn=None&ssid=yydx7fxiww0000001692178822038&otracker=clp_pmu_v2_Samsung%2BACs_5_14.productCard.PMU_V2_SAMSUNG%2BConvertible%2B5-in-1%2BCooling%2B2023%2BModel%2B2%2BTon%2B3%2BStar%2BSplit%2BInverter%2BAC%2Bwith%2BWi-fi%2BConnect%2B%2B-%2BWhite_acnewclp-store_ACNGHRDQMBEJ7UY9_neo%2Fmerchandising_4&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Samsung%2BACs_LIST_productCard_cc_5_NA_view-all&cid=ACNGHRDQMBEJ7UY9
SAMSUNG 2023 Model 2 Ton 3 Star Split Inverter AC  - White,"₹80,890","₹48,990",https://www.flipkart.com/samsung-2023-model-2-ton-3-star-split-inverter-ac-white/p/itm74facecf2bda4?pid=ACNGMFFP7ZHWGSPS&lid=LSTACNGMFFP7ZHWGSPSPRI2XA&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_412a9c93-3635-4972-9939-6b65f71d98ce_14_4CU5VKI8BXVQ_MC.ACNGMFFP7ZHWGSPS&ppt=None&ppn=None&ssid=yydx7fxiww0000001692178822038&otracker=clp_pmu_v2_Samsung%2BACs_6_14.productCard.PMU_V2_SAMSUNG%2B2023%2BModel%2B2%2BTon%2B3%2BStar%2BSplit%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGMFFP7ZHWGSPS_neo%2Fmerchandising_5&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Samsung%2BACs_LIST_productCard_cc_6_NA_view-all&cid=ACNGMFFP7ZHWGSPS
Whirlpool 1.5 Ton Split Dual Inverter AC  - White,"₹63,490","₹43,500",https://www.flipkart.com/whirlpool-1-5-ton-split-dual-inverter-ac-white/p/itmc4c179c043533?pid=ACNFSNKFJX7VHYMK&lid=LSTACNFSNKFJX7VHYMKW5PMAM&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_412a9c93-3635-4972-9939-6b65f71d98ce_15_4FE9AQIGCJD6_MC.ACNFSNKFJX7VHYMK&ppt=None&ppn=None&ssid=yydx7fxiww0000001692178822038&otracker=clp_pmu_v2_Whirlpool%2BACs_1_15.productCard.PMU_V2_Whirlpool%2B1.5%2BTon%2BSplit%2BDual%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNFSNKFJX7VHYMK_neo%2Fmerchandising_0&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Whirlpool%2BACs_LIST_productCard_cc_1_NA_view-all&cid=ACNFSNKFJX7VHYMK
Whirlpool Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Spli...,"₹69,000","₹41,990",https://www.flipkart.com/whirlpool-convertible-5-in-1-cooling-2023-model-2-ton-3-star-split-inverter-6th-sense-technology-ac-white/p/itm26c0c0b111cfd?pid=ACNGHUJBQRXFTBHH&lid=LSTACNGHUJBQRXFTBHHHXHZTP&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_412a9c93-3635-4972-9939-6b65f71d98ce_15_4FE9AQIGCJD6_MC.ACNGHUJBQRXFTBHH&ppt=None&ppn=None&ssid=yydx7fxiww0000001692178822038&otracker=clp_pmu_v2_Whirlpool%2BACs_2_15.productCard.PMU_V2_Whirlpool%2BConvertible%2B5-in-1%2BCooling%2B2023%2BModel%2B2%2BTon%2B3%2BStar%2BSplit%2BInverter%2B6th%2BSense%2BTechnology%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGHUJBQRXFTBHH_neo%2Fmerchandising_1&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Whirlpool%2BACs_LIST_productCard_cc_2_NA_view-all&cid=ACNGHUJBQRXFTBHH
Whirlpool 1.5 Ton 5 Star Split Inverter AC  - White,"₹72,900","₹39,890",https://www.flipkart.com/whirlpool-1-5-ton-5-star-split-inverter-ac-white/p/itm3e96728dd530e?pid=ACNFWYTPGHUTT34Q&lid=LSTACNFWYTPGHUTT34QUL8ZQ7&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_412a9c93-3635-4972-9939-6b65f71d98ce_15_4FE9AQIGCJD6_MC.ACNFWYTPGHUTT34Q&ppt=None&ppn=None&ssid=yydx7fxiww0000001692178822038&otracker=clp_pmu_v2_Whirlpool%2BACs_3_15.productCard.PMU_V2_Whirlpool%2B1.5%2BTon%2B5%2BStar%2BSplit%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNFWYTPGHUTT34Q_neo%2Fmerchandising_2&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Whirlpool%2BACs_LIST_productCard_cc_3_NA_view-all&cid=ACNFWYTPGHUTT34Q
Whirlpool 4 in 1 Convertible Cooling 1.5 Ton 5 Star Split Inverte...,"₹59,990","₹39,750",https://www.flipkart.com/whirlpool-4-1-convertible-cooling-1-5-ton-5-star-split-inverter-ac-white/p/itm2b4a408a15d43?pid=ACNGY92HGCEXR9GM&lid=LSTACNGY92HGCEXR9GMZFCJTY&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_412a9c93-3635-4972-9939-6b65f71d98ce_15_4FE9AQIGCJD6_MC.ACNGY92HGCEXR9GM&ppt=None&ppn=None&ssid=yydx7fxiww0000001692178822038&otracker=clp_pmu_v2_Whirlpool%2BACs_4_15.productCard.PMU_V2_Whirlpool%2B4%2Bin%2B1%2BConvertible%2BCooling%2B1.5%2BTon%2B5%2BStar%2BSplit%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGY92HGCEXR9GM_neo%2Fmerchandising_3&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Whirlpool%2BACs_LIST_productCard_cc_4_NA_view-all&cid=ACNGY92HGCEXR9GM
Whirlpool Convertible 4-in-1 Cooling 2023 Model 1.5 Ton 5 Star Sp...,"₹67,200","₹37,990",https://www.flipkart.com/whirlpool-convertible-4-in-1-cooling-2023-model-1-5-ton-5-star-split-inverter-6th-sense-technology-ac-white/p/itm633a13a71d882?pid=ACNGHHW2PHWHAYKB&lid=LSTACNGHHW2PHWHAYKB7LRDBW&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_412a9c93-3635-4972-9939-6b65f71d98ce_15_4FE9AQIGCJD6_MC.ACNGHHW2PHWHAYKB&ppt=None&ppn=None&ssid=yydx7fxiww0000001692178822038&otracker=clp_pmu_v2_Whirlpool%2BACs_5_15.productCard.PMU_V2_Whirlpool%2BConvertible%2B4-in-1%2BCooling%2B2023%2BModel%2B1.5%2BTon%2B5%2BStar%2BSplit%2BInverter%2B6th%2BSense%2BTechnology%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGHHW2PHWHAYKB_neo%2Fmerchandising_4&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Whirlpool%2BACs_LIST_productCard_cc_5_NA_view-all&cid=ACNGHHW2PHWHAYKB
Whirlpool 2023 Model 4 in 1 Convertible Cooling 1.5 Ton 5 Star Sp...,"₹78,890","₹37,690",https://www.flipkart.com/whirlpool-2023-model-4-1-convertible-cooling-1-5-ton-5-star-split-inverter-ac-white/p/itm18e43c8967819?pid=ACNGBKQRVX4ZCBMB&lid=LSTACNGBKQRVX4ZCBMBPEAPUU&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_412a9c93-3635-4972-9939-6b65f71d98ce_15_4FE9AQIGCJD6_MC.ACNGBKQRVX4ZCBMB&ppt=None&ppn=None&ssid=yydx7fxiww0000001692178822038&otracker=clp_pmu_v2_Whirlpool%2BACs_6_15.productCard.PMU_V2_Whirlpool%2B2023%2BModel%2B4%2Bin%2B1%2BConvertible%2BCooling%2B1.5%2BTon%2B5%2BStar%2BSplit%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGBKQRVX4ZCBMB_neo%2Fmerchandising_5&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Whirlpool%2BACs_LIST_productCard_cc_6_NA_view-all&cid=ACNGBKQRVX4ZCBMB
Panasonic Convertible 7-in-1 with Additional AI Mode Cooling 2023...,"₹83,900","₹25,999",https://www.flipkart.com/panasonic-convertible-7-in-1-additional-ai-mode-cooling-2023-model-2-ton-5-star-split-inverter-4-way-swing-pm-0-1-air-purification-filter-ac-wi-fi-connect-white/p/itm7ecc1299b3134?pid=ACNGHHH2ARFSUWC9&lid=LSTACNGHHH2ARFSUWC9NJ4KIQ&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_4_YTPUQAX68HI6_MC.ACNGHHH2ARFSUWC9&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Air%2BConditioners_1_4.productCard.PMU_V2_Panasonic%2BConvertible%2B7-in-1%2Bwith%2BAdditional%2BAI%2BMode%2BCooling%2B2023%2BModel%2B2%2BTon%2B5%2BStar%2BSplit%2BInverter%2Bwith%2B4%2BWay%2BSwing%252C%2BPM%2B0.1%2BAir%2BPurification%2BFilter%2BAC%2Bwith%2BWi-fi%2BConnect%2B%2B-%2BWhite_acnewclp-store_ACNGHHH2ARFSUWC9_neo%2Fmerchandising_0&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Air%2BConditioners_LIST_productCard_cc_1_NA_view-all&cid=ACNGHHH2ARFSUWC9
Haier Heavy Duty 2023 Model 2 Ton 3 Star Split Inverter Frost Sel...,"₹54,740","₹36,990",https://www.flipkart.com/haier-heavy-duty-2023-model-2-ton-3-star-split-inverter-frost-self-clean-triple-plus-technology-cooling-extreme-temperature-hyper-pcb-ac-white/p/itm489aa8db28dbb?pid=ACNGMF2GDJGA3YV7&lid=LSTACNGMF2GDJGA3YV7NUIQJY&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_4_YTPUQAX68HI6_MC.ACNGMF2GDJGA3YV7&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Air%2BConditioners_2_4.productCard.PMU_V2_Haier%2BHeavy%2BDuty%2B2023%2BModel%2B2%2BTon%2B3%2BStar%2BSplit%2BInverter%2BFrost%2BSelf%2BClean%252C%2BTriple%2BInverter%2BPlus%2BTechnology%252C%2BCooling%2Bat%2BExtreme%2BTemperature%252C%2BHyper%2BPCB%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGMF2GDJGA3YV7_neo%2Fmerchandising_1&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Air%2BConditioners_LIST_productCard_cc_2_NA_view-all&cid=ACNGMF2GDJGA3YV7
LG AI Convertible 6-in-1 Cooling 2023 Model 2 Ton 3 Star Split AI...,"₹54,740","₹35,990",https://www.flipkart.com/lg-ai-convertible-6-in-1-cooling-2023-model-2-ton-3-star-split-dual-inverter-4-way-swing-hd-filter-anti-virus-protection-ac-white/p/itm38ade154590cd?pid=ACNGHBX4KVAZFZ4E&lid=LSTACNGHBX4KVAZFZ4EBAHMQL&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_4_YTPUQAX68HI6_MC.ACNGHBX4KVAZFZ4E&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Air%2BConditioners_3_4.productCard.PMU_V2_LG%2BAI%2BConvertible%2B6-in-1%2BCooling%2B2023%2BModel%2B2%2BTon%2B3%2BStar%2BSplit%2BAI%2BDual%2BInverter%2B4%2BWay%2BSwing%252C%2BHD%2BFilter%2Bwith%2BAnti-Virus%2BProtection%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGHBX4KVAZFZ4E_neo%2Fmerchandising_2&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Air%2BConditioners_LIST_productCard_cc_3_NA_view-all&cid=ACNGHBX4KVAZFZ4E
LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split ...,"₹75,990","₹33,499",https://www.flipkart.com/lg-ai-convertible-6-in-1-cooling-2023-model-1-5-ton-5-star-split-dual-inverter-4-way-swing-hd-filter-anti-virus-protection-ac-wi-fi-connect-floral/p/itm5ab38593a3b1e?pid=ACNGHBX4CZGHZD4Z&lid=LSTACNGHBX4CZGHZD4ZKNWZLT&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_4_YTPUQAX68HI6_MC.ACNGHBX4CZGHZD4Z&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Air%2BConditioners_4_4.productCard.PMU_V2_LG%2BAI%2BConvertible%2B6-in-1%2BCooling%2B2023%2BModel%2B1.5%2BTon%2B5%2BStar%2BSplit%2BAI%2BDual%2BInverter%2B4%2BWay%2BSwing%252C%2BHD%2BFilter%2Bwith%2BAnti-Virus%2BProtection%2BAC%2Bwith%2BWi-fi%2BConnect%2B%2B-%2BFloral_acnewclp-store_ACNGHBX4CZGHZD4Z_neo%2Fmerchandising_3&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Air%2BConditioners_LIST_productCard_cc_4_NA_view-all&cid=ACNGHBX4CZGHZD4Z
CARRIER Convertible 4-in-1 Cooling 2023 Model 2 Ton 3 Star Split ...,"₹49,470","₹33,990",https://www.flipkart.com/carrier-convertible-4-in-1-cooling-2023-model-2-ton-3-star-split-ai-flexicool-inverter-dual-filtration-hd-pm-2-5-filter-ac-white/p/itmdda6dd8eeaaff?pid=ACNGHMTYNBQS5YTF&lid=LSTACNGHMTYNBQS5YTFWJNNZE&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_4_YTPUQAX68HI6_MC.ACNGHMTYNBQS5YTF&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Air%2BConditioners_5_4.productCard.PMU_V2_CARRIER%2BConvertible%2B4-in-1%2BCooling%2B2023%2BModel%2B2%2BTon%2B3%2BStar%2BSplit%2BAI%2BFlexicool%2BInverter%2BDual%2BFiltration%2Bwith%2BHD%2B%2526%2BPM%2B2.5%2BFilter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGHMTYNBQS5YTF_neo%2Fmerchandising_4&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Air%2BConditioners_LIST_productCard_cc_5_NA_view-all&cid=ACNGHMTYNBQS5YTF
"IFB FastCool Convertible 8-in-1 Cooling, 2023 Model 2 Ton 3 Star ...","₹45,690","₹65,990",https://www.flipkart.com/ifb-fastcool-convertible-8-in-1-cooling-2023-model-2-ton-3-star-split-inverter-smart-ready-7-stage-air-treatment-ac-white/p/itmeafde026da893?pid=ACNGKQGADUW5GCRY&lid=LSTACNGKQGADUW5GCRYJYAS5P&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_4_YTPUQAX68HI6_MC.ACNGKQGADUW5GCRY&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Air%2BConditioners_6_4.productCard.PMU_V2_IFB%2BFastCool%2BConvertible%2B8-in-1%2BCooling%252C%2B2023%2BModel%2B2%2BTon%2B3%2BStar%2BSplit%2BInverter%2BSmart%2BReady%252C%2B7%2BStage%2BAir%2BTreatment%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGKQGADUW5GCRY_neo%2Fmerchandising_5&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Air%2BConditioners_LIST_productCard_cc_6_NA_view-all&cid=ACNGKQGADUW5GCRY
Godrej 5-In-1 Convertible Cooling 2023 Model 2 Ton 5 Star Split I...,"₹75,999","₹52,990",https://www.flipkart.com/godrej-5-in-1-convertible-cooling-2023-model-2-ton-5-star-split-inverter-4-way-air-swing-ac-white/p/itm7354d41d50dcc?pid=ACNGNSBERZSRWGGZ&lid=LSTACNGNSBERZSRWGGZ0PIPYX&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_7_YI9PU847LGFC_MC.ACNGNSBERZSRWGGZ&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Inverter%2BACs_1_7.productCard.PMU_V2_Godrej%2B5-In-1%2BConvertible%2BCooling%2B2023%2BModel%2B2%2BTon%2B5%2BStar%2BSplit%2BInverter%2Bwith%2B4-way%2BAir%2BSwing%2BAC%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGNSBERZSRWGGZ_neo%2Fmerchandising_0&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Inverter%2BACs_LIST_productCard_cc_1_NA_view-all&cid=ACNGNSBERZSRWGGZ
Daikin 2023 Model 1.8 Ton 3 Star Split Inverter AC  - White,"₹65,900","₹50,990",https://www.flipkart.com/daikin-2023-model-1-8-ton-3-star-split-inverter-ac-white/p/itmd7a34167668ae?pid=ACNGFSYTSV96QHZJ&lid=LSTACNGFSYTSV96QHZJFEPQQ4&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_7_YI9PU847LGFC_MC.ACNGFSYTSV96QHZJ&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Inverter%2BACs_2_7.productCard.PMU_V2_Daikin%2B2023%2BModel%2B1.8%2BTon%2B3%2BStar%2BSplit%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGFSYTSV96QHZJ_neo%2Fmerchandising_1&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Inverter%2BACs_LIST_productCard_cc_2_NA_view-all&cid=ACNGFSYTSV96QHZJ
Blue Star 2023 Model 1.5 Ton 5 Star Split Inverter AC  - White,"₹58,940","₹49,990",https://www.flipkart.com/blue-star-2023-model-1-5-ton-5-split-inverter-ac-white/p/itmd25db16332930?pid=ACNGN9NZNHE9VBXT&lid=LSTACNGN9NZNHE9VBXTVUJKTW&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_7_YI9PU847LGFC_MC.ACNGN9NZNHE9VBXT&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Inverter%2BACs_3_7.productCard.PMU_V2_Blue%2BStar%2B2023%2BModel%2B1.5%2BTon%2B5%2BStar%2BSplit%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGN9NZNHE9VBXT_neo%2Fmerchandising_2&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Inverter%2BACs_LIST_productCard_cc_3_NA_view-all&cid=ACNGN9NZNHE9VBXT
Daikin 2023 Model 1.5 Ton 5 Star Split Inverter AC with PM 2.5 Fi...,"₹64,000","₹48,990",https://www.flipkart.com/daikin-2023-model-1-5-ton-5-star-split-inverter-ac-pm-2-5-filter-white/p/itm84f4a6e1680e9?pid=ACNGB2YAZEB79THV&lid=LSTACNGB2YAZEB79THVLGIGWW&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_7_YI9PU847LGFC_MC.ACNGB2YAZEB79THV&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Inverter%2BACs_4_7.productCard.PMU_V2_Daikin%2B2023%2BModel%2B1.5%2BTon%2B5%2BStar%2BSplit%2BInverter%2BAC%2Bwith%2BPM%2B2.5%2BFilter%2B%2B-%2BWhite_acnewclp-store_ACNGB2YAZEB79THV_neo%2Fmerchandising_3&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Inverter%2BACs_LIST_productCard_cc_4_NA_view-all&cid=ACNGB2YAZEB79THV
CARRIER Flexicool Convertible 4-in-1 Cooling 2 Ton 3 Star Split I...,"₹74,090","₹48,490",https://www.flipkart.com/carrier-flexicool-convertible-4-in-1-cooling-2-ton-3-star-split-inverter-dual-filtration-hd-pm2-5-filter-ac-white/p/itm9a9083d94decb?pid=ACNGA3G2HMUFASRZ&lid=LSTACNGA3G2HMUFASRZCHJR9F&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_7_YI9PU847LGFC_MC.ACNGA3G2HMUFASRZ&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Inverter%2BACs_5_7.productCard.PMU_V2_CARRIER%2BFlexicool%2BConvertible%2B4-in-1%2BCooling%2B2%2BTon%2B3%2BStar%2BSplit%2BInverter%2BDual%2BFiltration%2Bwith%2BHD%2Band%2BPM2.5%2BFilter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGA3G2HMUFASRZ_neo%2Fmerchandising_4&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Inverter%2BACs_LIST_productCard_cc_5_NA_view-all&cid=ACNGA3G2HMUFASRZ
Daikin 1.5 Ton 5 Star Split Inverter AC  - White,"₹87,900","₹48,990",https://www.flipkart.com/daikin-1-5-ton-5-star-split-inverter-ac-white/p/itm53eb9813ae881?pid=ACNGCRFFFWF48BAP&lid=LSTACNGCRFFFWF48BAPOTZCNN&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_7_YI9PU847LGFC_MC.ACNGCRFFFWF48BAP&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Inverter%2BACs_6_7.productCard.PMU_V2_Daikin%2B1.5%2BTon%2B5%2BStar%2BSplit%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGCRFFFWF48BAP_neo%2Fmerchandising_5&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Inverter%2BACs_LIST_productCard_cc_6_NA_view-all&cid=ACNGCRFFFWF48BAP
O General 2 Ton 2 Star Window AC  - White,"₹96,450","₹47,999",https://www.flipkart.com/o-general-2-ton-star-window-ac-white/p/itm0828b36e09ec1?pid=ACNG2G5H6GZJRQY8&lid=LSTACNG2G5H6GZJRQY8OUFZRR&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_8_0VG1FO6HR0DX_MC.ACNG2G5H6GZJRQY8&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Window%2BACs_1_8.productCard.PMU_V2_O%2BGeneral%2B2%2BTon%2B2%2BStar%2BWindow%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNG2G5H6GZJRQY8_neo%2Fmerchandising_0&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Window%2BACs_LIST_productCard_cc_1_NA_view-all&cid=ACNG2G5H6GZJRQY8
O General 1.7 Ton 3 Star Window AC  - White,"₹76,900","₹47,689",https://www.flipkart.com/o-general-1-7-ton-3-star-window-ac-white/p/itm805318b2c0c26?pid=ACNG8VYH3HD2X4WP&lid=LSTACNG8VYH3HD2X4WPLUI7KN&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_8_0VG1FO6HR0DX_MC.ACNG8VYH3HD2X4WP&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Window%2BACs_2_8.productCard.PMU_V2_O%2BGeneral%2B1.7%2BTon%2B3%2BStar%2BWindow%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNG8VYH3HD2X4WP_neo%2Fmerchandising_1&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Window%2BACs_LIST_productCard_cc_2_NA_view-all&cid=ACNG8VYH3HD2X4WP
LG 2023 Model 2 Ton 4 Star Window Dual Inverter AC with Wi-fi Con...,"₹77,150","₹44,780",https://www.flipkart.com/lg-2023-model-2-ton-4-star-window-dual-inverter-ac-wi-fi-connect-white/p/itm56a1037c023dd?pid=ACNGH7H4EHVE6D57&lid=LSTACNGH7H4EHVE6D579KT7HQ&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_8_0VG1FO6HR0DX_MC.ACNGH7H4EHVE6D57&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Window%2BACs_3_8.productCard.PMU_V2_LG%2B2023%2BModel%2B2%2BTon%2B4%2BStar%2BWindow%2BDual%2BInverter%2BAC%2Bwith%2BWi-fi%2BConnect%2B%2B-%2BWhite_acnewclp-store_ACNGH7H4EHVE6D57_neo%2Fmerchandising_2&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Window%2BACs_LIST_productCard_cc_3_NA_view-all&cid=ACNGH7H4EHVE6D57
O General 1.5 Ton 4 Star Window AC  - White,"₹89,990","₹44,999",https://www.flipkart.com/o-general-1-5-ton-4-star-window-ac-white/p/itm8ab86234c79d0?pid=ACNG8VYHCRA4XHYH&lid=LSTACNG8VYHCRA4XHYHDT0YVQ&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_8_0VG1FO6HR0DX_MC.ACNG8VYHCRA4XHYH&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Window%2BACs_4_8.productCard.PMU_V2_O%2BGeneral%2B1.5%2BTon%2B4%2BStar%2BWindow%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNG8VYHCRA4XHYH_neo%2Fmerchandising_3&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Window%2BACs_LIST_productCard_cc_4_NA_view-all&cid=ACNG8VYHCRA4XHYH
Hitachi 1.5 Ton 5 Star Window Inverter AC  - White,"₹85,990","₹44,780",https://www.flipkart.com/hitachi-1-5-ton-5-star-window-inverter-ac-white/p/itm2278c83218234?pid=ACNGDJFGARNPMXZU&lid=LSTACNGDJFGARNPMXZUAZULDS&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_208f1dba-e9a4-4a49-af74-3031d1943e8f_8_0VG1FO6HR0DX_MC.ACNGDJFGARNPMXZU&ppt=None&ppn=None&ssid=1de1t6ml280000001692178825462&otracker=clp_pmu_v2_Window%2BACs_5_8.productCard.PMU_V2_Hitachi%2B1.5%2BTon%2B5%2BStar%2BWindow%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGDJFGARNPMXZU_neo%2Fmerchandising_4&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Window%2BACs_LIST_productCard_cc_5_NA_view-all&cid=ACNGDJFGARNPMXZU
